year,ac_number,constituency_name,position,candidate,sex,age,category,party,votes_general,votes_postal,votes,vote_share_pct,total_electors,turnout_pct,margin
2016,211,Chandipur,3,PIJUSH DAS,M,48,GEN,BJP,10145,15,10160,5.14,223472,88.51,9654
2016,211,Chandipur,4,None of the Above,,,,NOTA,1410,4,1414,0.71,223472,88.51,9654
2016,211,Chandipur,5,BISWANATH GHORAI,M,47,SC,BSP,1273,1,1274,0.64,223472,88.51,9654
2016,211,Chandipur,6,SUKUMAR PANDIT,M,66,GEN,,1224,0,1224,0.62,223472,88.51,9654
2016,211,Chandipur,7,SK. MAHAMMAD IDRISH ALI,M,49,GEN,IND,718,0,718,0.36,223472,88.51,9654
2016,211,Chandipur,8,SWAPAN KUMAR BHOWMIK,M,52,GEN,SUCI,700,1,701,0.35,223472,88.51,9654
2016,212,Patashpur,1,JYOTIRMOY KAR,M,70,GEN,AITC,103146,421,103567,54.51,214234,88.69,29888
2016,212,Patashpur,2,MAKHANLAL NAYAK,M,68,GEN,CPI,73318,361,73679,38.78,214234,88.69,29888
2016,212,Patashpur,3,SWAPAN KUMAR DUTTA,M,45,GEN,BJP,10172,21,10193,5.36,214234,88.69,29888
2016,212,Patashpur,4,None of the Above,,,,NOTA,1107,5,1112,0.59,214234,88.69,29888
2016,212,Patashpur,5,SURJYENDU BIKASH PATRA,M,32,GEN,SUCI,760,5,765,0.4,214234,88.69,29888
2016,212,Patashpur,6,SUBRATA GURIA,M,39,GEN,IND,684,0,684,0.36,214234,88.69,29888
2016,213,Kanthi Uttar,1,BANASRI MAITY,F,55,GEN,AITC,103497,286,103783,50.09,235573,87.95,18576
2016,213,Kanthi Uttar,2,CHAKRADHAR MAIKAP,M,62,GEN,CPM,84895,312,85207,41.13,235573,87.95,18576
2016,213,Kanthi Uttar,3,ASIM DAS,M,45,GEN,BJP,11923,22,11945,5.77,235573,87.95,18576
2016,213,Kanthi Uttar,4,GOPAL CHANDRA MANNA,M,46,GEN,,1842,0,1842,0.89,235573,87.95,18576
2016,213,Kanthi Uttar,5,None of the Above,,,,NOTA,1749,6,1755,0.85,235573,87.95,18576
2016,213,Kanthi Uttar,6,GHORAI RAMPRASAD,M,51,GEN,BSP,1488,0,1488,0.72,235573,87.95,18576
2016,213,Kanthi Uttar,7,SANDIP KUMAR DAS,M,45,GEN,SUCI,1160,4,1164,0.56,235573,87.95,18576
2016,214,Bhagabanpur,1,ARDHENDU MAITY,M,63,GEN,AITC,110724,477,111201,54.18,232640,88.22,31943
2016,214,Bhagabanpur,2,HEMANGSHU SHEKHAR MAHAPATRA,M,55,GEN,INC,78862,396,79258,38.62,232640,88.22,31943
2016,214,Bhagabanpur,3,PRASANTA PANDA,M,49,GEN,BJP,7789,13,7802,3.8,232640,88.22,31943
2016,214,Bhagabanpur,4,PRIYABRATA DUTTA,M,50,GEN,IND,1633,1,1634,0.8,232640,88.22,31943
2016,214,Bhagabanpur,5,ANSAR ALI SK,M,58,GEN,BSP,1621,0,1621,0.79,232640,88.22,31943
2016,214,Bhagabanpur,6,ASHOKTARU PRADHAN,M,57,GEN,SUCI,1252,7,1259,0.61,232640,88.22,31943
2016,214,Bhagabanpur,7,None of the Above,,,,NOTA,1138,11,1149,0.56,232640,88.22,31943
2016,214,Bhagabanpur,8,GOUTAM PRADHAN,M,44,GEN,,763,0,763,0.37,232640,88.22,31943
2016,214,Bhagabanpur,9,THAKURDAS MANDAL,M,72,GEN,ABHM,540,0,540,0.26,232640,88.22,31943
2016,215,Khejuri,1,RANAJIT MONDAL,M,49,SC,AITC,103290,409,103699,54.3,213629,89.39,42485
2016,215,Khejuri,2,ASIM KUMAR MANDAL,M,50,SC,IND,61004,210,61214,32.05,213629,89.39,42485
2016,215,Khejuri,3,PATRA SWADESH RANJAN,M,59,SC,BJP,17052,12,17064,8.94,213629,89.39,42485
2016,215,Khejuri,4,RAGHUNATH DAS,M,48,SC,SP,3469,4,3473,1.82,213629,89.39,42485
2016,215,Khejuri,5,TAPAS MAITI,M,46,SC,SUCI,2887,4,2891,1.51,213629,89.39,42485
2016,215,Khejuri,6,None of the Above,,,,NOTA,2623,2,2625,1.37,213629,89.39,42485
2016,216,Kanthi Dakshin,1,ADHIKARI DIBYENDU,M,38,GEN,AITC,92821,538,93359,53.72,204691,84.91,33890
2016,216,Kanthi Dakshin,2,UTTAM PRADHAN,M,44,GEN,CPI,59054,415,59469,34.22,204691,84.91,33890
2016,216,Kanthi Dakshin,3,KAMALES MISHRA,M,68,GEN,BJP,15189,34,15223,8.76,204691,84.91,33890
2016,216,Kanthi Dakshin,4,None of the Above,,,,NOTA,2300,11,2311,1.33,204691,84.91,33890
2016,216,Kanthi Dakshin,5,SRIDHAR DASH,M,61,GEN,WPOI,1038,0,1038,0.6,204691,84.91,33890
2016,216,Kanthi Dakshin,6,MANAS PRADHAN,M,42,GEN,SUCI,1005,5,1010,0.58,204691,84.91,33890
2016,216,Kanthi Dakshin,7,JAHANGIR MAHAMMAD SK.,M,41,GEN,,754,0,754,0.43,204691,84.91,33890
2016,216,Kanthi Dakshin,8,DR. ARUN KUMAR GIRI,M,73,GEN,ABHM,639,0,639,0.37,204691,84.91,33890
2016,217,Ramnagar,1,AKHIL GIRI,M,57,GEN,AITC,106752,329,107081,52.99,240244,84.12,28253
2016,217,Ramnagar,2,TAPAS SINHA,M,49,GEN,CPM,78429,399,78828,39.01,240244,84.12,28253
2016,217,Ramnagar,3,TAPAN KAR,M,55,GEN,BJP,12177,9,12186,6.03,240244,84.12,28253
2016,217,Ramnagar,4,None of the Above,,,,NOTA,1691,3,1694,0.84,240244,84.12,28253
2016,217,Ramnagar,5,PRODORSHI GHOSH,M,46,GEN,,902,0,902,0.45,240244,84.12,28253
2016,217,Ramnagar,6,PRABIR KUMAR MISRA,M,66,GEN,,774,0,774,0.38,240244,84.12,28253
2016,217,Ramnagar,7,DHANANJOY DALAI,M,42,GEN,IND,628,0,628,0.31,240244,84.12,28253
2016,218,Egra,1,DAS SAMARES,M,72,GEN,AITC,112868,466,113334,51.31,260254,84.87,25956
2016,218,Egra,2,SHAIKH MAHMUD HOSSAIN,M,57,GEN,DSP(P),86891,487,87378,39.56,260254,84.87,25956
2016,218,Egra,3,MINATI SUR,F,50,GEN,BJP,12978,24,13002,5.89,260254,84.87,25956
2016,218,Egra,4,None of the Above,,,,NOTA,2998,9,3007,1.36,260254,84.87,25956
2016,218,Egra,5,JAGADIS SAU,M,55,GEN,SUCI,2336,4,2340,1.06,260254,84.87,25956
2016,218,Egra,6,GOURISHANKAR RAYMAHAPATRA,M,37,GEN,SP,1829,0,1829,0.83,260254,84.87,25956
2016,219,Dantan,1,BIKRAM CHANDRA PRADHAN,M,62,GEN,AITC,95496,145,95641,53.46,211636,84.54,29260
2016,219,Dantan,2,SISIR KUMAR PATRA,M,41,GEN,CPI,66230,151,66381,37.1,211636,84.54,29260
2016,219,Dantan,3,SHAKTIPADA NAYAK,M,56,GEN,BJP,13350,7,13357,7.47,211636,84.54,29260
2016,219,Dantan,4,BALARAM DAS,M,59,GEN,SUCI,1794,3,1797,1,211636,84.54,29260
2016,219,Dantan,5,None of the Above,,,,NOTA,1741,0,1741,0.97,211636,84.54,29260
2016,220,Nayagram,1,DULAL MURMU,M,40,ST,AITC,98035,360,98395,56.22,205946,84.98,43255
2016,220,Nayagram,2,BAKUL MURMU,M,47,ST,BJP,55028,112,55140,31.51,205946,84.98,43255
2016,220,Nayagram,3,MANOJ KUMAR TUDU,M,41,ST,INC,14039,55,14094,8.05,205946,84.98,43255
2016,220,Nayagram,4,None of the Above,,,,NOTA,3451,5,3456,1.97,205946,84.98,43255
2016,220,Nayagram,5,NARAN HEMBRAM,M,29,ST,SUCI,1449,2,1451,0.83,205946,84.98,43255
2016,220,Nayagram,6,RAMESH CHANDRA SING,M,61,ST,IND,1302,0,1302,0.74,205946,84.98,43255
2016,220,Nayagram,7,RUPAI HEMBRAM,M,52,ST,IND,1173,0,1173,0.67,205946,84.98,43255
2016,221,Gopiballavpur,1,CHURAMANI MAHATA,M,58,GEN,AITC,100014,309,100323,55.51,206002,87.74,49558
2016,221,Gopiballavpur,2,PULIN BIHARI BASKE,M,47,ST,CPM,50637,128,50765,28.09,206002,87.74,49558
2016,221,Gopiballavpur,3,SUSIL KUMAR GHOSH,M,51,GEN,BJP,21307,31,21338,11.81,206002,87.74,49558
2016,221,Gopiballavpur,4,None of the Above,,,,NOTA,3621,1,3622,2,206002,87.74,49558
2016,221,Gopiballavpur,5,SUBODH KUMAR MANDI,M,45,ST,IND,1914,0,1914,1.06,206002,87.74,49558
2016,221,Gopiballavpur,6,RAJESH MAHATA,M,42,GEN,,1471,1,1472,0.81,206002,87.74,49558
2016,221,Gopiballavpur,7,DHARMAPAL BISUI,M,42,GEN,SUCI,1302,0,1302,0.72,206002,87.74,49558
2016,222,Jhargram,1,SUKUMAR HANSDA,M,62,ST,AITC,98883,350,99233,54.97,214133,84.31,55228
2016,222,Jhargram,2,CHUNIBALA HANSDA,F,54,ST,,43714,291,44005,24.37,214133,84.31,55228
2016,222,Jhargram,3,AJOY KUMAR SEN,M,51,GEN,BJP,18795,48,18843,10.44,214133,84.31,55228
2016,222,Jhargram,4,SUBRATA BHATTACHARYA,M,61,GEN,INC,6984,33,7017,3.89,214133,84.31,55228
2016,222,Jhargram,5,None of the Above,,,,NOTA,4563,15,4578,2.54,214133,84.31,55228
2016,222,Jhargram,6,MAHADEB PRATIHAR,M,44,GEN,SUCI,2339,4,2343,1.3,214133,84.31,55228
2016,222,Jhargram,7,BABLU MURMU,M,39,ST,IND,1754,0,1754,0.97,214133,84.31,55228
2016,222,Jhargram,8,GUNADHAR MAHATO,M,60,GEN,,1598,1,1599,0.89,214133,84.31,55228
2016,222,Jhargram,9,ASHOKE MAHATA,M,26,GEN,,1165,0,1165,0.65,214133,84.31,55228
2016,223,Keshiary,1,PARESH MURMU,M,50,ST,AITC,104757,133,104890,53.99,217375,89.37,40749
2016,223,Keshiary,2,BIRAM MANDI,M,56,ST,CPM,63988,153,64141,33.02,217375,89.37,40749
2016,223,Keshiary,3,BINOD BIHARI MURMU,M,42,ST,BJP,18049,7,18056,9.29,217375,89.37,40749
2016,223,Keshiary,4,None of the Above,,,,NOTA,3039,2,3041,1.57,217375,89.37,40749
2016,223,Keshiary,5,SHYAMSUNDAR SINGH,M,35,ST,SUCI,1915,2,1917,0.99,217375,89.37,40749
2016,223,Keshiary,6,BALAI CHANDRA NAYEK,M,43,ST,IND,1424,2,1426,0.73,217375,89.37,40749
2016,223,Keshiary,7,GOPEN SING,M,25,ST,IND,789,0,789,0.41,217375,89.37,40749
2016,224,Kharagpur sadar,1,DILIP KUMAR GHOSH,M,52,GEN,BJP,61412,34,61446,39.29,218231,71.66,6309
2016,224,Kharagpur sadar,2,GYAN SINGH SOHANPAL,M,91,GEN,INC,55093,44,55137,35.26,218231,71.66,6309
2016,224,Kharagpur sadar,3,TEWARY RAMA PRASAD,M,61,GEN,AITC,34061,25,34086,21.8,218231,71.66,6309
2016,224,Kharagpur sadar,4,None of the Above,,,,NOTA,2391,1,2392,1.53,218231,71.66,6309
2016,224,Kharagpur sadar,5,SURANJAN MAHAPATRA,M,47,GEN,SUCI,1308,0,1308,0.84,218231,71.66,6309
2016,224,Kharagpur sadar,6,SK ASGAR ALI,M,63,GEN,BSP,1058,0,1058,0.68,218231,71.66,6309
2016,224,Kharagpur sadar,7,MATA PRASAD GUPTA,M,61,GEN,IND,959,0,959,0.61,218231,71.66,6309
2016,225,Narayangarh,1,PRODYUT KUMAR GHOSH,M,61,GEN,AITC,99173,138,99311,49.39,221324,90.85,13589
2016,225,Narayangarh,2,SURJYAKANTA MISHRA,M,66,GEN,CPM,85383,339,85722,42.63,221324,90.85,13589
2016,225,Narayangarh,3,KRISHNA PRASAD ROY,M,56,GEN,BJP,10259,3,10262,5.1,221324,90.85,13589
2016,225,Narayangarh,4,SURYA PRADHAN,M,61,GEN,SUCI,3981,3,3984,1.98,221324,90.85,13589
2016,225,Narayangarh,5,None of the Above,,,,NOTA,1785,1,1786,0.89,221324,90.85,13589
2016,226,SABANG,1,MANAS RANJAN BHUNIA,M,64,GEN,INC,126606,381,126987,59.23,241645,88.72,49167
2016,226,SABANG,2,NIRMAL GHOSH,M,59,GEN,AITC,77627,193,77820,36.3,241645,88.72,49167
2016,226,SABANG,3,KASHINATH BASU,M,47,GEN,BJP,5609,1,5610,2.62,241645,88.72,49167
2016,226,SABANG,4,DINESH MAIKAP,M,43,GEN,SUCI,2484,2,2486,1.16,241645,88.72,49167
2016,226,SABANG,5,None of the Above,,,,NOTA,1487,2,1489,0.69,241645,88.72,49167
2016,227,Pingla,1,SAUMEN KUMAR MAHAPATRA,M,61,GEN,AITC,104312,104,104416,50.38,229666,90.24,24218
2016,227,Pingla,2,PRABODH CHANDRA SINHA,M,78,GEN,DSP(P),80044,154,80198,38.69,229666,90.24,24218
2016,227,Pingla,3,ANTARA BHATTACHARYYA,F,42,GEN,BJP,16651,14,16665,8.04,229666,90.24,24218
2016,227,Pingla,4,RANJIT BANKURA,M,56,GEN,SUCI,2387,1,2388,1.15,229666,90.24,24218
2016,227,Pingla,5,None of the Above,,,,NOTA,2115,3,2118,1.02,229666,90.24,24218
2016,227,Pingla,6,KARTIK CHANDRA DOLAI,M,46,GEN,IND,1474,0,1474,0.71,229666,90.24,24218
2016,228,Kharagpur,1,DINEN ROY,M,60,GEN,AITC,85294,336,85630,48.43,199151,88.78,19099
2016,228,Kharagpur,2,SK SAJAHAN ALI,M,44,GEN,CPM,66364,167,66531,37.63,199151,88.78,19099
2016,228,Kharagpur,3,GOUTAM BHATTACHARJEE,M,47,GEN,BJP,17465,257,17722,10.02,199151,88.78,19099
2016,228,Kharagpur,4,None of the Above,,,,NOTA,2456,5,2461,1.39,199151,88.78,19099
2016,228,Kharagpur,5,MANIK CHANDRA PORIA,M,44,SC,SUCI,2400,2,2402,1.36,199151,88.78,19099
2016,228,Kharagpur,6,SEKH ANUWAR,M,28,GEN,IND,2051,0,2051,1.16,199151,88.78,19099
2016,229,Debra,1,SELIMA KHATUN (BIBI),F,34,GEN,AITC,90581,192,90773,47.96,212374,89.12,11908
2016,229,Debra,2,JAHANGIR KARIM SK,M,60,GEN,CPM,78640,225,78865,41.67,212374,89.12,11908
2016,229,Debra,3,SUKUMAR BHUNIA,M,62,GEN,BJP,15409,19,15428,8.15,212374,89.12,11908
2016,229,Debra,4,None of the Above,,,,NOTA,2528,10,2538,1.34,212374,89.12,11908
2016,229,Debra,5,DIPANKAR MAITY,M,44,GEN,SUCI,1664,3,1667,0.88,212374,89.12,11908
2016,230,Daspur,1,MAMATA BHUNIA,F,55,GEN,AITC,113283,320,113603,52.82,274343,78.4,28739
2016,230,Daspur,2,SWAPAN SANTRA,M,58,GEN,CPM,84375,489,84864,39.45,274343,78.4,28739
2016,230,Daspur,3,DIPAK KUMAR PRAMANIK,M,59,GEN,BJP,12614,12,12626,5.87,274343,78.4,28739
2016,230,Daspur,4,None of the Above,,,,NOTA,2101,3,2104,0.98,274343,78.4,28739
2016,230,Daspur,5,MADHUSUDAN MANNA,M,73,GEN,SUCI,1898,1,1899,0.88,274343,78.4,28739
2016,231,Ghatal,1,SHANKAR DOLAI,M,58,SC,AITC,107401,281,107682,49.77,257163,84.14,19479
2016,231,Ghatal,2,KAMAL CHANDRA DOLUI,M,42,SC,CPM,87673,530,88203,40.76,257163,84.14,19479
2016,231,Ghatal,3,ANJUSHREE DOLUI,F,50,SC,BJP,10453,15,10468,4.84,257163,84.14,19479
2016,231,Ghatal,4,TANMOY DOLUI,M,35,SC,IND,5156,8,5164,2.39,257163,84.14,19479
2016,231,Ghatal,5,ANJAN JANA,M,53,SC,SUCI,2564,0,2564,1.19,257163,84.14,19479
2016,231,Ghatal,6,None of the Above,,,,NOTA,2278,12,2290,1.06,257163,84.14,19479
2016,232,Chandrakona,1,CHHAYA DOLAI,F,33,SC,AITC,117005,167,117172,52.04,250320,89.95,38381
2016,232,Chandrakona,2,SANTINATH BODHUK,M,58,SC,CPM,78518,273,78791,34.99,250320,89.95,38381
2016,232,Chandrakona,3,BILASH DOLUI,M,33,SC,BJP,20489,21,20510,9.11,250320,89.95,38381
2016,232,Chandrakona,4,ASHES SARDAR,M,38,SC,SHS,4447,0,4447,1.98,250320,89.95,38381
2016,232,Chandrakona,5,None of the Above,,,,NOTA,2739,7,2746,1.22,250320,89.95,38381
2016,232,Chandrakona,6,TANUSHRI DOLUI,F,29,SC,SUCI,1484,1,1485,0.66,250320,89.95,38381
2016,233,Garbeta,1,ASHIS CHAKRABORTY (NANTI),M,54,GEN,AITC,110335,166,110501,58.86,207311,90.56,61157
2016,233,Garbeta,2,SORFORAJ KHAN,M,38,GEN,CPM,49209,135,49344,26.28,207311,90.56,61157
2016,233,Garbeta,3,PRADIP LODHA,M,55,GEN,BJP,22493,32,22525,12,207311,90.56,61157
2016,233,Garbeta,4,None of the Above,,,,NOTA,3364,3,3367,1.79,207311,90.56,61157
2016,233,Garbeta,5,TAPAS MISHRA,M,48,GEN,SUCI,1998,0,1998,1.06,207311,90.56,61157
2016,234,Salboni,1,SRIKANTA MAHATA,M,39,GEN,AITC,120216,269,120485,53.91,247363,90.35,52902
2016,234,Salboni,2,SHYAM SUNDAR PANDEY,M,61,GEN,CPM,67283,300,67583,30.24,247363,90.35,52902
2016,234,Salboni,3,DHIMAN KOLAY,M,49,GEN,BJP,23926,39,23965,10.72,247363,90.35,52902
2016,234,Salboni,4,GOUTAM KOURI,M,38,GEN,SHS,4400,2,4402,1.97,247363,90.35,52902
2016,234,Salboni,5,None of the Above,,,,NOTA,2549,2,2551,1.14,247363,90.35,52902
2016,234,Salboni,6,ANIMESH MAHATA,M,32,GEN,,1810,0,1810,0.81,247363,90.35,52902
2016,234,Salboni,7,SATISH SINGH,M,49,GEN,IND,1453,1,1454,0.65,247363,90.35,52902
2016,234,Salboni,8,KALIPADA MAHATO,M,56,GEN,SUCI,1231,1,1232,0.55,247363,90.35,52902
2016,235,Keshpur,1,SEULI SAHA,F,46,SC,AITC,146475,104,146579,71.63,232684,87.95,101151
2016,235,Keshpur,2,RAMESWAR DOLOI,M,63,SC,CPM,45330,98,45428,22.2,232684,87.95,101151
2016,235,Keshpur,3,DIPAK PATRA,M,41,SC,BJP,9064,9,9073,4.43,232684,87.95,101151
2016,235,Keshpur,4,None of the Above,,,,NOTA,3560,1,3561,1.74,232684,87.95,101151
2016,236,Medinipur,1,MRIGENDRA NATH MAITI,M,73,GEN,AITC,106229,545,106774,50.11,251148,84.84,32987
2016,236,Medinipur,2,SANTOSH RANA,M,68,GEN,CPI,73121,666,73787,34.63,251148,84.84,32987
2016,236,Medinipur,3,TUSHAR MUKHERJEE,M,51,GEN,BJP,22488,79,22567,10.59,251148,84.84,32987
2016,236,Medinipur,4,None of the Above,,,,NOTA,4045,15,4060,1.91,251148,84.84,32987
2016,236,Medinipur,5,SOVA DAS,F,52,GEN,AMB,2171,0,2171,1.02,251148,84.84,32987
2016,236,Medinipur,6,SUSANTA SAHU,M,56,GEN,SUCI,2065,4,2069,0.97,251148,84.84,32987
2016,236,Medinipur,7,SK. ALI UDDIN ALI,M,43,GEN,,1655,0,1655,0.78,251148,84.84,32987
2016,237,Binpur,1,KHAGENDRANATH HEMBRAM,M,68,ST,AITC,95483,321,95804,55.07,206031,84.43,49323
2016,237,Binpur,2,DIBAKAR HANSDA,M,57,ST,CPM,46294,187,46481,26.72,206031,84.43,49323
2016,237,Binpur,3,MURARI MOHAN BASKE,M,67,ST,BJP,15449,18,15467,8.89,206031,84.43,49323
2016,237,Binpur,4,BIRBAHA HANSDA,F,33,ST,,7086,8,7094,4.08,206031,84.43,49323
2016,237,Binpur,5,None of the Above,,,,NOTA,5157,1,5158,2.97,206031,84.43,49323
2016,237,Binpur,6,SUBODH SAREN,M,35,ST,,2247,3,2250,1.29,206031,84.43,49323
2016,237,Binpur,7,RAJIB MUDI,M,30,ST,SUCI,1700,1,1701,0.98,206031,84.43,49323
2016,238,Bandwan,1,RAJIB LOCHAN SAREN,M,42,ST,AITC,103842,481,104323,47.85,256043,85.16,20307
2016,238,Bandwan,2,BESRA SUSANTA,M,35,ST,CPM,83653,363,84016,38.53,256043,85.16,20307
2016,238,Bandwan,3,LABSEN BASKEY,M,44,ST,BJP,14351,20,14371,6.59,256043,85.16,20307
2016,238,Bandwan,4,KAMALAKANTA BASKEY,M,57,ST,JMM,5200,1,5201,2.39,256043,85.16,20307
2016,238,Bandwan,5,None of the Above,,,,NOTA,3899,7,3906,1.79,256043,85.16,20307
2016,238,Bandwan,6,BHARAT SINGH,M,63,ST,IND,1747,2,1749,0.8,256043,85.16,20307
2016,238,Bandwan,7,MANOHAR TUDU,M,27,ST,AMB,1092,0,1092,0.5,256043,85.16,20307
2016,238,Bandwan,8,JALIM CHANDRA SAREN,M,48,ST,,968,2,970,0.44,256043,85.16,20307
2016,238,Bandwan,9,PRAKASH MANDI,M,25,ST,IND,854,0,854,0.39,256043,85.16,20307
2016,238,Bandwan,10,SUKUMAR TUDU,M,63,ST,SUCI,784,1,785,0.36,256043,85.16,20307
2016,238,Bandwan,11,SADHURAM SAREN,M,44,ST,,768,1,769,0.35,256043,85.16,20307
2016,239,Balarampur,1,SHANTIRAM MAHATO,M,63,GEN,AITC,81783,303,82086,47.02,209191,83.46,10204
2016,239,Balarampur,2,JAGADISH MAHATO,M,56,GEN,INC,71578,304,71882,41.17,209191,83.46,10204
2016,239,Balarampur,3,SUBHAS DAS,M,38,GEN,BJP,8921,19,8940,5.12,209191,83.46,10204
2016,239,Balarampur,4,None of the Above,,,,NOTA,2873,5,2878,1.65,209191,83.46,10204
2016,239,Balarampur,5,BIMAL KANTA MAHANTY,M,76,GEN,IND,2869,1,2870,1.64,209191,83.46,10204
2016,239,Balarampur,6,BHARATI MUDI,F,41,GEN,BSP,1860,0,1860,1.07,209191,83.46,10204
2016,239,Balarampur,7,ANIL CHANDRA MANDI,M,31,ST,,1448,1,1449,0.83,209191,83.46,10204
2016,239,Balarampur,8,MONBODH MAHATO,M,37,GEN,IND,930,0,930,0.53,209191,83.46,10204
2016,239,Balarampur,9,LAL MOHAN MAHATO,M,55,GEN,,894,0,894,0.51,209191,83.46,10204
2016,239,Balarampur,10,DIPAK KUMAR,M,34,GEN,SUCI,805,0,805,0.46,209191,83.46,10204
2016,240,Baghmundi,1,NEPAL MAHATA,M,54,GEN,INC,88328,379,88707,47.16,223462,84.18,8587
2016,240,Baghmundi,2,SAMIR MAHATO,M,32,GEN,AITC,79827,293,80120,42.59,223462,84.18,8587
2016,240,Baghmundi,3,JYOTIRMAY SINGH MAHATO,M,29,GEN,BJP,11197,22,11219,5.96,223462,84.18,8587
2016,240,Baghmundi,4,PASHUPATI MAHATO,M,61,GEN,AMB,2046,1,2047,1.09,223462,84.18,8587
2016,240,Baghmundi,5,None of the Above,,,,NOTA,2028,1,2029,1.08,223462,84.18,8587
2016,240,Baghmundi,6,SUBAL PRASAD,M,40,GEN,,1863,0,1863,0.99,223462,84.18,8587
2016,240,Baghmundi,7,RABINDRA NATH SIN MURA,M,46,GEN,IND,1101,1,1102,0.59,223462,84.18,8587
2016,240,Baghmundi,8,MRITYUNJOY SINGH BABU,M,52,ST,SUCI,1016,0,1016,0.54,223462,84.18,8587
2016,241,Joypur,1,SHAKTIPADA MAHATO,M,79,GEN,AITC,84854,172,85026,47.41,218701,82.01,8763
2016,241,Joypur,2,DHIRENDRA NATH MAHATO,M,60,GEN,AIFB,75981,282,76263,42.52,218701,82.01,8763
2016,241,Joypur,3,SHRIPATI MAHATO,M,56,GEN,BJP,8201,10,8211,4.58,218701,82.01,8763
2016,241,Joypur,4,None of the Above,,,,NOTA,2833,5,2838,1.58,218701,82.01,8763
2016,241,Joypur,5,PITAMBAR TUDU,M,41,ST,AMB,1752,2,1754,0.98,218701,82.01,8763
2016,241,Joypur,6,SUBHAS CHANDRA MAHATO,M,42,GEN,,1576,0,1576,0.88,218701,82.01,8763
2016,241,Joypur,7,BHAJAHARI KUMAR,M,60,GEN,SUCI,1510,5,1515,0.84,218701,82.01,8763
2016,241,Joypur,8,PADMALOCHAN KUMAR,M,42,GEN,IND,1356,0,1356,0.76,218701,82.01,8763
2016,241,Joypur,9,SANTI RAM MANDI,M,43,ST,JMM,812,1,813,0.45,218701,82.01,8763
2016,242,Purulia,1,SUDIP KUMAR MUKHERJEE,M,46,GEN,INC,80714,651,81365,44.58,227703,80.16,4911
2016,242,Purulia,2,DIBYAJYOTI PRASAD SINGH DEO,M,36,GEN,AITC,76144,310,76454,41.89,227703,80.16,4911
2016,242,Purulia,3,NAGENDRA KUMAR OJHA,M,34,GEN,BJP,12741,16,12757,6.99,227703,80.16,4911
2016,242,Purulia,4,None of the Above,,,,NOTA,2966,8,2974,1.63,227703,80.16,4911
2016,242,Purulia,5,SWAPAN KUMAR MAHATO,M,38,GEN,IND,2160,2,2162,1.18,227703,80.16,4911
2016,242,Purulia,6,THURU MAHATO,M,53,GEN,BSP,1510,1,1511,0.83,227703,80.16,4911
2016,242,Purulia,7,DHIREN RAJAK,M,58,SC,IND,1199,0,1199,0.66,227703,80.16,4911
2016,242,Purulia,8,UPENDRA NATH MAHATO,M,68,GEN,,1004,0,1004,0.55,227703,80.16,4911
2016,242,Purulia,9,DHIRENDRA NATH RAJAK,M,45,SC,,696,0,696,0.38,227703,80.16,4911
2016,242,Purulia,10,BINAY MAHATO,M,51,GEN,IND,651,0,651,0.36,227703,80.16,4911
2016,242,Purulia,11,SUBRATA MUKHERJEE,M,58,GEN,SUCI,640,2,642,0.35,227703,80.16,4911
2016,242,Purulia,12,ALOK PANCHARIA,M,32,GEN,IND,625,0,625,0.34,227703,80.16,4911
2016,242,Purulia,13,ANITA MAHATO,F,51,GEN,IND,488,0,488,0.27,227703,80.16,4911
2016,243,Manbazar,1,SANDHYA RANI TUDU,F,45,ST,AITC,93261,381,93642,48.72,228645,84.05,9675
2016,243,Manbazar,2,IPIL MURMU,F,28,ST,CPM,83456,511,83967,43.69,228645,84.05,9675
2016,243,Manbazar,3,GOURI SINGH SARDAR,F,43,ST,BJP,8866,16,8882,4.62,228645,84.05,9675
2016,243,Manbazar,4,None of the Above,,,,NOTA,2528,4,2532,1.32,228645,84.05,9675
2016,243,Manbazar,5,BIVISAN SING SARDAR,M,43,ST,,1806,1,1807,0.94,228645,84.05,9675
2016,243,Manbazar,6,SUNITI MUDI,F,33,ST,SUCI,1356,0,1356,0.71,228645,84.05,9675
2016,244,Kashipur,1,SWAPAN KUMAR BELTHARIA,M,53,GEN,AITC,87178,305,87483,48.71,216953,82.78,19578
2016,244,Kashipur,2,SUDIN KISKU,M,45,ST,CPM,67499,406,67905,37.81,216953,82.78,19578
2016,244,Kashipur,3,KAMALAKANTA HANSDA,M,41,ST,BJP,11471,14,11485,6.39,216953,82.78,19578
2016,244,Kashipur,4,DIPENDU MAHATO (DIPU),M,42,GEN,JMM,3067,2,3069,1.71,216953,82.78,19578
2016,244,Kashipur,5,DIPAK MAHATO,M,42,GEN,SUCI,2946,2,2948,1.64,216953,82.78,19578
2016,244,Kashipur,6,None of the Above,,,,NOTA,2718,9,2727,1.52,216953,82.78,19578
2016,244,Kashipur,7,BAIDYANATH HASDA,M,41,ST,,2248,1,2249,1.25,216953,82.78,19578
2016,244,Kashipur,8,BAURI RAJESH,M,39,SC,BSP,1728,1,1729,0.96,216953,82.78,19578
2016,245,Para,1,UMAPADA BAURI,M,33,SC,AITC,84202,135,84337,47.59,216322,81.92,13878
2016,245,Para,2,DINANATH BAURI,M,41,SC,CPM,70285,174,70459,39.76,216322,81.92,13878
